,year,winner_name,winner_flag,winner_photo,winner_url,climber_name,climber_flag,climber_photo,climber_url,sprinter_flag,sprinter_name,sprinter_photo,sprinter_url,year_url,young_flag,young_name,young_photo,young_url,img_map,winning_team,distance,etapes,speed,winner,etape_moyenne,climber_image,sprinter_image,winner_image,young_image
74,1988,Pedro Delgado,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/P%C3%A9dro_DELGADO.jpg/260px-P%C3%A9dro_DELGADO.jpg,https://fr.wikipedia.org/wiki/Pedro_Delgado,Steven Rooks,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/20px-Flag_of_the_Netherlands.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Steven_Rooks_Giro_2010.jpg/260px-Steven_Rooks_Giro_2010.jpg,https://fr.wikipedia.org/wiki/Steven_Rooks,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/20px-Flag_of_Belgium_%28civil%29.svg.png,Eddy Planckaert,,https://fr.wikipedia.org/wiki/Eddy_Planckaert,https://fr.wikipedia.org/wiki/Tour_de_France_1988,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/20px-Flag_of_the_Netherlands.svg.png,Erik Breukink,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Erik_Breukink_%28Tour_de_France_2007_-_stage_8%29.jpg/260px-Erik_Breukink_%28Tour_de_France_2007_-_stage_8%29.jpg,https://fr.wikipedia.org/wiki/Erik_Breukink,,Reynolds,3286.0,22.0,38.909,Pedro Delgado,149.36,Steven_Rooks.jpeg,default.png,Pedro_Delgado.jpeg,Erik_Breukink.jpeg
75,1989,Greg LeMond,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_the_United_States.svg/20px-Flag_of_the_United_States.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/GL2015.jpg/260px-GL2015.jpg,https://fr.wikipedia.org/wiki/Greg_LeMond,Gert-Jan Theunisse,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/20px-Flag_of_the_Netherlands.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Gert-jan-theunisse-1318327833.jpg/260px-Gert-jan-theunisse-1318327833.jpg,https://fr.wikipedia.org/wiki/Gert-Jan_Theunisse,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/20px-Flag_of_Ireland.svg.png,Seán Kelly,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Sean_Kelly%2C_Tour_de_France_2009.jpg/260px-Sean_Kelly%2C_Tour_de_France_2009.jpg,https://fr.wikipedia.org/wiki/Se%C3%A1n_Kelly,https://fr.wikipedia.org/wiki/Tour_de_France_1989,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Fabrice Philipot,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Fabrice_PHILIPOT.jpg/260px-Fabrice_PHILIPOT.jpg,https://fr.wikipedia.org/wiki/Fabrice_Philipot,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Route_of_the_1989_Tour_de_France.png/260px-Route_of_the_1989_Tour_de_France.png,ADR,3285.0,21.0,37.487,Greg LeMond,156.43,Gert-Jan_Theunisse.jpeg,Sean_Kelly.jpeg,Greg_LeMond.jpeg,Fabrice_Philipot.jpeg
76,1990,Greg LeMond,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_the_United_States.svg/20px-Flag_of_the_United_States.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/GL2015.jpg/260px-GL2015.jpg,https://fr.wikipedia.org/wiki/Greg_LeMond,Thierry Claveyrolat,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,,https://fr.wikipedia.org/wiki/Thierry_Claveyrolat,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Flag_of_East_Germany.svg/20px-Flag_of_East_Germany.svg.png,Olaf Ludwig,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Olaf.jpg/260px-Olaf.jpg,https://fr.wikipedia.org/wiki/Olaf_Ludwig,https://fr.wikipedia.org/wiki/Tour_de_France_1990,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Gilles Delion,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Gilles_DELION.jpg/260px-Gilles_DELION.jpg,https://fr.wikipedia.org/wiki/Gilles_Delion,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Route_of_the_1990_Tour_de_France.png/260px-Route_of_the_1990_Tour_de_France.png,Z,3504.0,21.0,38.621,Greg LeMond,166.86,default.png,Olaf_Ludwig.jpeg,Greg_LeMond.jpeg,Gilles_Delion.jpeg
77,1991,Miguel Indurain,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Miguel_INDURAIN.jpg/260px-Miguel_INDURAIN.jpg,https://fr.wikipedia.org/wiki/Miguel_Indurain,Claudio Chiappucci,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Claudio_CHAPPUCCI.jpg/260px-Claudio_CHAPPUCCI.jpg,https://fr.wikipedia.org/wiki/Claudio_Chiappucci,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/20px-Flag_of_the_Soviet_Union.svg.png,Djamolidine Abdoujaparov,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Djamolidine_ABDOUJAPAROV.jpg/260px-Djamolidine_ABDOUJAPAROV.jpg,https://fr.wikipedia.org/wiki/Djamolidine_Abdoujaparov,https://fr.wikipedia.org/wiki/Tour_de_France_1991,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/20px-Flag_of_Colombia.svg.png,Álvaro Mejía,,https://fr.wikipedia.org/wiki/%C3%81lvaro_Mej%C3%ADa_(cyclisme),https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Route_of_the_1991_Tour_de_France.png/260px-Route_of_the_1991_Tour_de_France.png,Banesto,3914.0,22.0,38.747,Miguel Indurain,177.91,Claudio_Chiappucci.jpeg,Djamolidine_Abdoujaparov.jpeg,Miguel_Indurain.jpeg,default.png
78,1992,Miguel Indurain,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Miguel_INDURAIN.jpg/260px-Miguel_INDURAIN.jpg,https://fr.wikipedia.org/wiki/Miguel_Indurain,Claudio Chiappucci,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Claudio_CHAPPUCCI.jpg/260px-Claudio_CHAPPUCCI.jpg,https://fr.wikipedia.org/wiki/Claudio_Chiappucci,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Laurent Jalabert,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg/260px-Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Laurent_Jalabert,https://fr.wikipedia.org/wiki/Tour_de_France_1992,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/20px-Flag_of_the_Netherlands.svg.png,Eddy Bouwmans,,https://fr.wikipedia.org/wiki/Eddy_Bouwmans,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Route_of_the_1992_Tour_de_France.png/260px-Route_of_the_1992_Tour_de_France.png,Banesto,3983.0,21.0,39.504,Miguel Indurain,189.67,Claudio_Chiappucci.jpeg,Laurent_Jalabert.jpeg,Miguel_Indurain.jpeg,default.png
79,1993,Miguel Indurain,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Miguel_INDURAIN.jpg/260px-Miguel_INDURAIN.jpg,https://fr.wikipedia.org/wiki/Miguel_Indurain,Tony Rominger,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Switzerland.svg/15px-Flag_of_Switzerland.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Toni_ROMINGER.jpg/260px-Toni_ROMINGER.jpg,https://fr.wikipedia.org/wiki/Tony_Rominger,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Uzbekistan.svg/20px-Flag_of_Uzbekistan.svg.png,Djamolidine Abdoujaparov,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Djamolidine_ABDOUJAPAROV.jpg/260px-Djamolidine_ABDOUJAPAROV.jpg,https://fr.wikipedia.org/wiki/Djamolidine_Abdoujaparov,https://fr.wikipedia.org/wiki/Tour_de_France_1993,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,Antonio Martín Velasco,,https://fr.wikipedia.org/wiki/Antonio_Mart%C3%ADn_Velasco,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Route_of_the_1993_Tour_de_France.png/260px-Route_of_the_1993_Tour_de_France.png,Banesto,3714.0,20.0,38.709,Miguel Indurain,185.7,Tony_Rominger.jpeg,Djamolidine_Abdoujaparov.jpeg,Miguel_Indurain.jpeg,default.png
80,1994,Miguel Indurain,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Miguel_INDURAIN.jpg/260px-Miguel_INDURAIN.jpg,https://fr.wikipedia.org/wiki/Miguel_Indurain,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Uzbekistan.svg/20px-Flag_of_Uzbekistan.svg.png,Djamolidine Abdoujaparov,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Djamolidine_ABDOUJAPAROV.jpg/260px-Djamolidine_ABDOUJAPAROV.jpg,https://fr.wikipedia.org/wiki/Djamolidine_Abdoujaparov,https://fr.wikipedia.org/wiki/Tour_de_France_1994,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,Marco Pantani,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Marco_Pantani.jpg/260px-Marco_Pantani.jpg,https://fr.wikipedia.org/wiki/Marco_Pantani,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Route_of_the_1994_Tour_de_France.png/260px-Route_of_the_1994_Tour_de_France.png,Banesto,3978.0,21.0,38.383,Miguel Indurain,189.43,Richard_Virenque.jpeg,Djamolidine_Abdoujaparov.jpeg,Miguel_Indurain.jpeg,Marco_Pantani.jpeg
81,1995,Miguel Indurain,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Miguel_INDURAIN.jpg/260px-Miguel_INDURAIN.jpg,https://fr.wikipedia.org/wiki/Miguel_Indurain,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Laurent Jalabert,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg/260px-Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Laurent_Jalabert,https://fr.wikipedia.org/wiki/Tour_de_France_1995,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,Marco Pantani,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Marco_Pantani.jpg/260px-Marco_Pantani.jpg,https://fr.wikipedia.org/wiki/Marco_Pantani,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Route_of_the_1995_Tour_de_France.png/260px-Route_of_the_1995_Tour_de_France.png,Banesto,3635.0,20.0,39.193,Miguel Indurain,181.75,Richard_Virenque.jpeg,Laurent_Jalabert.jpeg,Miguel_Indurain.jpeg,Marco_Pantani.jpeg
82,1996,Bjarne Riis,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Flag_of_Denmark.svg/20px-Flag_of_Denmark.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Bjarne_Riis.jpg/260px-Bjarne_Riis.jpg,https://fr.wikipedia.org/wiki/Bjarne_Riis,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Erik Zabel,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Henninger_Turm_2006_-_Erik_Zabel.jpg/260px-Henninger_Turm_2006_-_Erik_Zabel.jpg,https://fr.wikipedia.org/wiki/Erik_Zabel,https://fr.wikipedia.org/wiki/Tour_de_France_1996,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Jan Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Ullrich_rathaus.JPG/260px-Ullrich_rathaus.JPG,https://fr.wikipedia.org/wiki/Jan_Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Route_of_the_1996_Tour_de_France.png/260px-Route_of_the_1996_Tour_de_France.png,Telekom,3765.0,21.0,39.227,Bjarne Riis,179.29,Richard_Virenque.jpeg,Erik_Zabel.jpeg,Bjarne_Riis.jpeg,Jan_Ullrich.jpeg
83,1997,Jan Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Ullrich_rathaus.JPG/260px-Ullrich_rathaus.JPG,https://fr.wikipedia.org/wiki/Jan_Ullrich,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Erik Zabel,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Henninger_Turm_2006_-_Erik_Zabel.jpg/260px-Henninger_Turm_2006_-_Erik_Zabel.jpg,https://fr.wikipedia.org/wiki/Erik_Zabel,https://fr.wikipedia.org/wiki/Tour_de_France_1997,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Jan Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Ullrich_rathaus.JPG/260px-Ullrich_rathaus.JPG,https://fr.wikipedia.org/wiki/Jan_Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Route_of_the_1997_Tour_de_France.png/260px-Route_of_the_1997_Tour_de_France.png,Telekom,3950.0,21.0,39.237,Jan Ullrich,188.1,Richard_Virenque.jpeg,Erik_Zabel.jpeg,Jan_Ullrich.jpeg,Jan_Ullrich.jpeg
84,1998,Marco Pantani,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Marco_Pantani.jpg/260px-Marco_Pantani.jpg,https://fr.wikipedia.org/wiki/Marco_Pantani,Christophe Rinero,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Christophe._RINERO.jpg/260px-Christophe._RINERO.jpg,https://fr.wikipedia.org/wiki/Christophe_Rinero,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Erik Zabel,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Henninger_Turm_2006_-_Erik_Zabel.jpg/260px-Henninger_Turm_2006_-_Erik_Zabel.jpg,https://fr.wikipedia.org/wiki/Erik_Zabel,https://fr.wikipedia.org/wiki/Tour_de_France_1998,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Jan Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Ullrich_rathaus.JPG/260px-Ullrich_rathaus.JPG,https://fr.wikipedia.org/wiki/Jan_Ullrich,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Route_of_the_1998_Tour_de_France.png/260px-Route_of_the_1998_Tour_de_France.png,Mercatone Uno,3875.0,21.0,39.983,Marco Pantani,184.52,Christophe_Rinero.jpeg,Erik_Zabel.jpeg,Marco_Pantani.jpeg,Jan_Ullrich.jpeg
85,1999,,,,,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Erik Zabel,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Henninger_Turm_2006_-_Erik_Zabel.jpg/260px-Henninger_Turm_2006_-_Erik_Zabel.jpg,https://fr.wikipedia.org/wiki/Erik_Zabel,https://fr.wikipedia.org/wiki/Tour_de_France_1999,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Benoît Salmon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Benoit.Salmon.jpg/260px-Benoit.Salmon.jpg,https://fr.wikipedia.org/wiki/Beno%C3%AEt_Salmon,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Route_of_the_1999_Tour_de_France.png/260px-Route_of_the_1999_Tour_de_France.png,,3870.0,20.0,40.276,non attribué,193.5,Richard_Virenque.jpeg,Erik_Zabel.jpeg,,Benoit_Salmon.jpeg
86,2000,,,,,Santiago Botero,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/20px-Flag_of_Colombia.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Santiago_botero.jpg/260px-Santiago_botero.jpg,https://fr.wikipedia.org/wiki/Santiago_Botero_Echeverry,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Erik Zabel,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Henninger_Turm_2006_-_Erik_Zabel.jpg/260px-Henninger_Turm_2006_-_Erik_Zabel.jpg,https://fr.wikipedia.org/wiki/Erik_Zabel,https://fr.wikipedia.org/wiki/Tour_de_France_2000,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,Francisco Mancebo,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Paco_Mancebo_2013.jpg/260px-Paco_Mancebo_2013.jpg,https://fr.wikipedia.org/wiki/Francisco_Mancebo,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Route_of_the_2000_Tour_de_France.png/260px-Route_of_the_2000_Tour_de_France.png,,3662.0,21.0,39.569,non attribué,174.38,Santiago_Botero.jpeg,Erik_Zabel.jpeg,,Francisco_Mancebo.jpeg
87,2001,,,,,Laurent Jalabert,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg/260px-Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Laurent_Jalabert,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/20px-Flag_of_Germany.svg.png,Erik Zabel,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Henninger_Turm_2006_-_Erik_Zabel.jpg/260px-Henninger_Turm_2006_-_Erik_Zabel.jpg,https://fr.wikipedia.org/wiki/Erik_Zabel,https://fr.wikipedia.org/wiki/Tour_de_France_2001,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,Óscar Sevilla,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Oscar_Sevilla_2013.jpg/260px-Oscar_Sevilla_2013.jpg,https://fr.wikipedia.org/wiki/%C3%93scar_Sevilla,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Route_of_the_2001_Tour_de_France.png/260px-Route_of_the_2001_Tour_de_France.png,,3458.0,20.0,40.07,non attribué,172.9,Laurent_Jalabert.jpeg,Erik_Zabel.jpeg,,Oscar_Sevilla.jpeg
88,2002,,,,,Laurent Jalabert,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg/260px-Laurent_Jalabert_%28Tour_de_France_-_stage_8%29_-_2_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Laurent_Jalabert,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Australia.svg/20px-Flag_of_Australia.svg.png,Robbie McEwen,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Robbie_McEwen_TC_2012_copy.jpg/260px-Robbie_McEwen_TC_2012_copy.jpg,https://fr.wikipedia.org/wiki/Robbie_McEwen,https://fr.wikipedia.org/wiki/Tour_de_France_2002,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,Ivan Basso,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Ivan_Basso_CD_2011.jpg/260px-Ivan_Basso_CD_2011.jpg,https://fr.wikipedia.org/wiki/Ivan_Basso,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Route_of_the_2002_Tour_de_France.png/260px-Route_of_the_2002_Tour_de_France.png,,3278.0,20.0,39.92,non attribué,163.9,Laurent_Jalabert.jpeg,Robbie_McEwen.jpeg,,Ivan_Basso.jpeg
89,2003,,,,,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Australia.svg/20px-Flag_of_Australia.svg.png,Baden Cooke,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Baden_Cooke_4JDD.jpg/260px-Baden_Cooke_4JDD.jpg,https://fr.wikipedia.org/wiki/Baden_Cooke,https://fr.wikipedia.org/wiki/Tour_de_France_2003,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Russia.svg/20px-Flag_of_Russia.svg.png,Denis Menchov,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Denis_Menchov_TR_2011.jpg/260px-Denis_Menchov_TR_2011.jpg,https://fr.wikipedia.org/wiki/Denis_Menchov,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Tour-de-France-2003.png/260px-Tour-de-France-2003.png,,3427.0,20.0,40.94,non attribué,171.35,Richard_Virenque.jpeg,Baden_Cooke.jpeg,,Denis_Menchov.jpeg
90,2004,,,,,Richard Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Richard_Virenque_%285837136074%29.jpg/260px-Richard_Virenque_%285837136074%29.jpg,https://fr.wikipedia.org/wiki/Richard_Virenque,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Australia.svg/20px-Flag_of_Australia.svg.png,Robbie McEwen,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Robbie_McEwen_TC_2012_copy.jpg/260px-Robbie_McEwen_TC_2012_copy.jpg,https://fr.wikipedia.org/wiki/Robbie_McEwen,https://fr.wikipedia.org/wiki/Tour_de_France_2004,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Russia.svg/20px-Flag_of_Russia.svg.png,Vladimir Karpets,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Tour_de_Romandie_2011_-_Prologue_-_Vladimir_Karpets.jpg/260px-Tour_de_Romandie_2011_-_Prologue_-_Vladimir_Karpets.jpg,https://fr.wikipedia.org/wiki/Vladimir_Karpets,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Tour_de_France_2004.png/260px-Tour_de_France_2004.png,,3391.0,20.0,40.553,non attribué,169.55,Richard_Virenque.jpeg,Robbie_McEwen.jpeg,,Vladimir_Karpets.jpeg
